,title,url,lead_par,date,region
1754,President Biden’s national security adviser warned of mounting but unspecified terrorist risks to the U.S. mission to evacuate thousands of Americans and Afghan allies.,https://www.nytimes.com/2021/08/22/us/politics/isis-kabul-airport.html,WASHINGTON — President Biden’s national security adviser warned on Sunday that the threat of a terrorist attack by the Islamic State posed a serious danger to the administration’s evacuation of thousands of Americans and Afghan allies from the international airport in Kabul.,2021-08-22T21:31:45+0000,Asia Pacific
1755,"The militants have engaged the former officials Hamid Karzai and Abdullah Abdullah, as well as Moscow, to seek help in building an “inclusive” government while cementing their rule.",https://www.nytimes.com/2021/08/22/world/asia/afghanistan-taliban-biden-karzai.html,"As lethal mayhem persisted outside Kabul airport, with thousands of terrified Afghans trying to flee, the Taliban have reached out to a former Afghan president, Hamid Karzai, and to Russia in an attempt to fulfill their pledge to form an “inclusive” government and defeat holdouts against their rule.",2021-08-22T23:05:52+0000,Asia Pacific
1756,"He and the Taliban have long been enemies, but he has stayed in Afghanistan, hoping to work with the militants and help shape a new government.",https://www.nytimes.com/2021/08/23/world/asia/hamid-karzai-home-kabul.html,"Last week, former President Hamid Karzai stood outside his home in Kabul to record a video message, surrounded by his daughters, and said that he would stay in the Afghan capital with his family to try to coordinate with the Taliban for a peaceful transition.",2021-08-23T08:58:38+0000,Asia Pacific
1757,"The supply-chain problems rocking companies may get worse heading into the holidays, as delays continue to snarl global trade and shipping prices jump even higher.",https://www.nytimes.com/2021/08/23/business/economy/supply-chain-bottlenecks-coronavirus-inflation.html,"Catrike has 500 of its three-wheeled bikes sitting in its workshop in Orlando, Fla., nearly ready to be sent to expectant dealers. The recumbent trikes have been waiting for months for rear derailleurs, a small but crucial part that is built in Taiwan.",2021-08-23T09:00:13+0000,Asia Pacific
1758,"Facing growing uncertainties, the Dukha people are being forced to make difficult decisions about their traditions and their future.",https://www.nytimes.com/2021/08/23/travel/mongolia-dukha-reindeer-herders.html,"A morning mist filled the valley near Hatgal, a small village at the southern tip of Lake Khovsgol in north central Mongolia. Glancing at the figures between the fragrant pines and larches, I could hardly distinguish the silhouettes of the reindeer from those of their herders.",2021-08-23T09:00:14+0000,Asia Pacific
1759,"Critics say they worry that the vaccine, which has completed Phase 2 trials, is being used before its effectiveness and safety have been proved.",https://www.nytimes.com/2021/08/23/world/asia/taiwan-homegrown-covid-vaccine.html,Taiwan started administering its first locally developed Covid-19 vaccine on Monday after months of struggles to get sufficient supplies of doses from major foreign vaccine makers.,2021-08-23T09:02:09+0000,Asia Pacific
1760,"Former soldiers from Nepal have long served as private security guards in war-torn Afghanistan. Amid the chaos, they worry that they can’t get home.",https://www.nytimes.com/2021/08/23/world/asia/nepal-afghanistan-gurkha.html,"KATHMANDU, Nepal — The suicide bomber driving a sedan packed with explosives struck in the early hours of the morning, as the minibus crawled through Kabul’s traffic.",2021-08-23T09:06:22+0000,Asia Pacific
1761,"As Australia scrambles to evacuate citizens and visa holders from Kabul, it has also started an advertising campaign to deter Afghan refugees from trying to reach Australia by boat, promising that they will have “zero chance of success.”",https://www.nytimes.com/2021/08/23/world/asia/australia-tells-afghan-refugees-do-not-attempt-an-illegal-boat-journey.html,"As Australia scrambles to evacuate citizens and visa holders from Kabul, it has also started an advertising campaign to deter Afghan refugees from trying to reach Australia by boat, promising that they will have “zero chance of success.”",2021-08-23T10:24:57+0000,Asia Pacific
1762,"China’s zero-tolerance approach to Covid is starting to wear thin in the eastern city of Yangzhou, much of which has been in a lockdown since the beginning of the month.",https://www.nytimes.com/2021/08/23/world/asia/signs-bubble-up-that-a-chinese-city-is-growing-weary-of-lockdown.html,"China’s zero-tolerance approach to Covid is starting to wear thin in the eastern city of Yangzhou, much of which has been in a lockdown since the beginning of the month.",2021-08-23T11:11:07+0000,Asia Pacific
1763,"Even before the last week’s harrowing scenes at the Kabul airport, thousands of Afghans were fleeing over land through Iran to Turkey. But they are being pushed back.",https://www.nytimes.com/2021/08/23/world/europe/afghanistan-refugees-turkey-iran-taliban-airport.html,"VAN, Turkey — In the days before the Taliban took Kabul, an Afghan woman was doubled over sobbing on a bench in a bus station in eastern Turkey, her children wailing at her feet.",2021-08-23T17:44:42+0000,Asia Pacific
1764,Hundreds of imams and leaders of religious schools met as the Taliban outlined its vision for education and its new government.,https://www.nytimes.com/2021/08/23/world/asia/taliban-meeting-religious-leaders-kabul.html,"The Taliban held their first meeting of religious leaders since retaking Afghanistan’s capital last week, laying out guidelines about religious instructions to hundreds of the nation’s imams and religious school instructors.",2021-08-23T19:28:47+0000,Asia Pacific
1765,Fleeing Afghans are unable to find refuge in Turkey.,https://www.nytimes.com/2021/08/23/briefing/your-tuesday-briefing.html,"Weeks before Kabul fell to the Taliban, tens of thousands of Afghans were already fleeing the country each week. Many of them traveled 1,400 miles across Iran, hoping to make their way to Europe. But the migrants were met with sharp resistance at Turkey’s border, where thousands of Afghans were massed. ",2021-08-23T20:25:30+0000,Asia Pacific
1766,"Other officers have also engaged with Taliban commanders on specific security and threat reduction issues, a partnership of necessity after 20 years of war.",https://www.nytimes.com/2021/08/23/world/asia/taliban-united-states-talks-leaders.html,"WASHINGTON — On the ground in Kabul, Rear Adm. Peter G. Vasely, a former member of the Navy SEALs who is now the top U.S. military officer in Afghanistan, talks daily or near daily with his Taliban counterparts regarding security measures at the airport, Pentagon officials said on Monday.",2021-08-23T20:29:52+0000,Asia Pacific
1767,A proposal in the South Korean legislature is an early test of how forcefully the Biden administration will defend the companies abroad while trying to trim their power at home.,https://www.nytimes.com/2021/08/23/technology/apple-google-south-korea-app-store.html,"WASHINGTON — For months, Apple and Google have been fighting a bill in the South Korean legislature that they say could imperil their lucrative app store businesses. The companies have appealed directly to South Korean lawmakers, government officials and the public to try to block the legislation, which is expected to face a crucial vote this week.",2021-08-23T21:29:27+0000,Asia Pacific
1768,"Tens of thousands are still hoping for rescue, with priority recently being given to Americans over Afghan allies, according to a U.S. official and those involved in the effort.",https://www.nytimes.com/2021/08/23/world/asia/afghanistan-evacuation-americans-biden.html,"As a desperate U.S. effort to evacuate Americans from Afghanistan gained momentum on Monday, Taliban leaders rejected a suggestion from President Biden that American forces might remain past an Aug. 31 deadline to complete the operation, injecting fresh urgency into an already frantic process.",2021-08-23T23:25:54+0000,Asia Pacific
1769,The United States has ramped up efforts to evacuate stranded American citizens and Afghan allies ahead of the Aug. 31 deadline for withdrawing troops from Afghanistan.,https://www.nytimes.com/video/world/asia/100000007935761/kabul-airport-evacuations.html,The United States has ramped up efforts to evacuate stranded American citizens and Afghan allies ahead of the Aug. 31 deadline for withdrawing troops from Afghanistan.,2021-08-23T23:30:58+0000,Asia Pacific
1770,Alina Chan suggested last year that the coronavirus was “pre-adapted” to humans. Critical reaction was swift and harsh.,https://www.nytimes.com/2021/08/24/health/coronavirus-origins-alina-chan.html,"In the early days of the pandemic, scientists reported a reassuring trait in the new coronavirus: It appeared to be very stable. The virus was not mutating very rapidly, making it an easier target for treatments and vaccines.",2021-08-24T07:00:12+0000,Asia Pacific
1771,The vice president rebuked China and sought to fortify the image of the United States as a credible ally amid growing questions about Afghanistan.,https://www.nytimes.com/2021/08/24/world/asia/kamala-harris-singapore-vietnam.html,SINGAPORE — Vice President Kamala Harris sought to fortify the image of the United States as a credible ally by offering a sharp rebuke of China during an address on Tuesday in Southeast Asia. Her effort comes as the White House faces growing questions about its reliability as an international partner amid continuing violence in Taliban-controlled Afghanistan.,2021-08-24T08:49:59+0000,Asia Pacific
1772,New platforms and dealers able to offer steep discounts on the latest styles are becoming a powerful — and disruptive — force in the fashion industry.,https://www.nytimes.com/2021/08/24/fashion/fashion-luxury-gray-market.html,"Imagine you are hunting online for a pair of square-toed slides from Bottega Veneta, one of the most-hyped luxury brands of the moment. A new season pair can cost more than $550 from the brand’s website, an old-guard department store like Neiman Marcus or a newer e-commerce player like Net-a-Porter.",2021-08-24T09:00:22+0000,Asia Pacific
1773,The meetings are the highest-level in-person talks between a Biden administration official and Afghanistan’s new leadership.,https://www.nytimes.com/2021/08/24/world/asia/cia-taliban-william-burns-afghanistan.html,"WASHINGTON — The C.I.A. director, William J. Burns, traveled to Kabul for talks with the Taliban leadership, American officials familiar with his visit said on Tuesday, conducting the administration’s highest-level in-person talks so far with the new de facto leaders of Afghanistan.",2021-08-24T12:13:00+0000,Asia Pacific
1774,Many creatures use mimicry to hide from predators. This one also uses it to lure in prey.,https://www.nytimes.com/2021/08/24/science/spider-bird-poop.html,It almost sounds like a playground taunt: You look like bird poop and smell like it too.,2021-08-24T14:10:52+0000,Asia Pacific
1775,"The president reiterated his desire to complete the mission by the deadline, but he said withdrawal will hinge on completing the goal of airlifting all Americans and Afghan allies out of the country.",https://www.nytimes.com/2021/08/24/world/asia/afghanistan-g7-us-withdrawal.html,President Biden said on Tuesday that the United States was on track to end its two-decade military involvement in Afghanistan by his Aug. 31 deadline.,2021-08-24T16:59:46+0000,Asia Pacific
1776,"Though the streets are quiet, Kabul residents describe a struggle to make ends meet in a reeling economy where banks and government offices are closed, and uncertainty reigns.",https://www.nytimes.com/2021/08/24/world/asia/kabul-life-taliban-rule.html,"The Americans are all but gone, the Afghan government has collapsed, and the Taliban rule the streets of Kabul now. Overnight, millions of Kabul residents have been left to navigate an uncertain transition after 20 years of U.S.-backed rule.",2021-08-24T19:00:25+0000,Asia Pacific
1777,"The country, like most of the world, is becoming both drier and wetter in the era of climate change. It depends where you live.",https://www.nytimes.com/interactive/2021/08/24/climate/warmer-wetter-world.html,"The country, like most of the world, is becoming both drier and wetter in the era of climate change. It depends where you live.",2021-08-24T19:29:53+0000,Asia Pacific
1778,Biden sticks to his deadline on Afghan exit.,https://www.nytimes.com/2021/08/24/briefing/biden-afghanistan-naftali-bennett.html,"President Biden told world leaders during a virtual meeting that he was still planning for U.S. troops to leave Afghanistan by Aug. 31, though an extended mission was a possibility, according to an official.  ",2021-08-24T21:09:16+0000,Asia Pacific
1779,The bank had committed nearly $800 million to the country in 2021.,https://www.nytimes.com/2021/08/24/world/asia/world-bank-afghanistan.html,WASHINGTON — The World Bank said on Tuesday that it had halted disbursements of aid money to Afghanistan as it assesses how the Taliban plan to rule the country.,2021-08-24T21:54:44+0000,Asia Pacific
1780,"In describing evacuation efforts, President Biden has referred to the Berlin airlift more than 70 years ago, in which food was flown into a city whose access had been choked off by the Soviet Union.",https://www.nytimes.com/2021/08/24/us/politics/airlift-berlin-afghanistan-biden.html,"When President Biden briefly referred to the Berlin airlift — the operation 73 years ago to feed a city whose access had been choked off by the Soviet Union — in describing the United States’ evacuation efforts in Afghanistan, he was revealing the inspiration for a broader plan to redeem his messy exit.",2021-08-24T22:47:33+0000,Asia Pacific
1781,U.S. officials are reluctant to provide an estimate of the one number that matters most in their stream of evacuation updates.,https://www.nytimes.com/2021/08/24/us/politics/afghanistan-evacuations-kabul-airport.html,"WASHINGTON — More than 70,700 people had been evacuated from Afghanistan as of Tuesday evening. Nearly 6,000 American troops are protecting the international airport in Kabul, the capital. And additional U.S. flights are leaving every 45 minutes.",2021-08-24T23:15:24+0000,Asia Pacific
1782,"The Pentagon has increased the number of flights, but questions remain about whether the military can sustain the pace as the deadline to end the operation draws near.",https://www.nytimes.com/2021/08/24/us/politics/us-military-evacuations-kabul.html,"WASHINGTON — With the Aug. 31 deadline for a U.S. withdrawal from Afghanistan rapidly approaching, the Pentagon has sharply ramped up the speed of evacuations from the Kabul airport, flying out 21,600 people in 24 hours, Defense Department officials said Tuesday. But bottlenecks in the system, and President Biden’s insistence that all troops leave the country by the end of the month, may prevent the military from keeping that pace.",2021-08-24T23:42:45+0000,Asia Pacific
1783,"The American withdrawal coincided with a threat by the Taliban to stop Afghans from traveling to the airport, an ominous sign that the window may be slamming shut for thousands of people desperate to leave.",https://www.nytimes.com/2021/08/24/world/asia/biden-afghanistan-withdrawal-evacuation.html,"President Biden said Tuesday that the United States intended to withdraw completely from Afghanistan at the end of the month as planned, rebuffing pleas from Britain, France and other NATO allies to keep troops in Kabul and hastening the end of a frantic evacuation that has become a grim coda to two decades of war.",2021-08-25T00:06:02+0000,Asia Pacific
1784,"“We don’t want our forces, God forbid, to harm or harass women,” a Taliban spokesman said.",https://www.nytimes.com/2021/08/24/world/asia/taliban-women-afghanistan.html,"When the Taliban were last in power, Afghan women were generally not allowed to leave their homes except under certain narrowly defined conditions. Those who did risked being beaten, tortured or executed.",2021-08-25T00:07:27+0000,Asia Pacific
1785,Biden administration officials said the trip by Representatives Seth Moulton and Peter Meijer had wasted resources needed to help evacuate people in Afghanistan.,https://www.nytimes.com/2021/08/24/world/asia/moulton-meijer-kabul-trip.html,"Two members of Congress secretly flew to Kabul without authorization on Tuesday to witness the frenzied evacuation of Americans and Afghans, infuriating Biden administration officials and prompting Speaker Nancy Pelosi to urge other lawmakers not to follow their example.",2021-08-25T01:51:20+0000,Asia Pacific
1786,"For now, the fighters have merely two assets: a narrow valley with a history of repelling invaders and the legacy of a storied mujahedeen commander.",https://www.nytimes.com/2021/08/25/world/asia/panjshir-valley-ahmad-massoud.html,The first signs of armed resistance to the Taliban have come from a narrow valley with a history of repelling invaders.,2021-08-25T07:00:10+0000,Asia Pacific
1787,"Zhang Zhan was sentenced to four years for videos about failures in handling the virus. She now weighs less than 90 pounds, her former lawyer says.",https://www.nytimes.com/2021/08/25/world/asia/china-zhang-zhan-hunger-strike.html,"A Chinese citizen journalist who was imprisoned for exposing the failures of the government’s initial response to the coronavirus outbreak in Wuhan is seriously ill from a hunger strike, according to messages from her family shared by her former lawyer and a friend.",2021-08-25T08:12:00+0000,Asia Pacific
1788,"As President Biden navigates the thorny domestic and international politics of meeting an Aug. 31 withdrawal deadline from Afghanistan, and as Taliban leaders keep the world guessing about how they intend to govern, Afghans are enduring a terrifying transitional period: Hundreds of thousands of people fear for their lives, feeding families is becoming more difficult and countless people are afraid to appear in public.",https://www.nytimes.com/2021/08/25/world/asia/as-world-leaders-craft-strategies-afghans-endure-an-arduous-transition.html,"As President Biden navigates the thorny domestic and international politics of meeting an Aug. 31 withdrawal deadline from Afghanistan, and as Taliban leaders keep the world guessing about how they intend to govern, Afghans are enduring a terrifying transitional period: Hundreds of thousands of people fear for their lives, feeding families is becoming more difficult and countless people are afraid to appear in public.",2021-08-25T08:51:04+0000,Asia Pacific
1789,"A new wave of disinformation follows President Biden’s order for the United States to investigate the origin of the pandemic, including the possibility of a lab leak in Wuhan.",https://www.nytimes.com/2021/08/25/world/asia/china-coronavirus-covid-conspiracy-theory.html,"When a conspiracy theory started circulating in China suggesting that the coronavirus escaped from an American military lab, it had largely stayed on the fringe. Now, the ruling Communist Party has propelled the idea firmly into the mainstream.",2021-08-25T09:00:18+0000,Asia Pacific
1790,"Yamanashi prefecture, just southwest of Tokyo, houses hundreds of jewelry-related companies. Its secret? Local rock crystal.",https://www.nytimes.com/2021/08/25/fashion/jewelry-japan-crystal-kofu-yamanashi.html,"KOFU, Japan — To most Japanese, the Yamanashi prefecture, just southwest of Tokyo, is known for its vineyards, hot springs and fruit, and for being home to Mount Fuji. But what about its jewelry industry?",2021-08-25T09:08:10+0000,Asia Pacific
1791,"Zara Rutherford, 19, left Belgium last week and plans to complete her journey by early November. She landed in New York City on Thursday.",https://www.nytimes.com/2021/08/25/world/zara-rutherford-plane-pilot.html,"Zara Rutherford, 19, was about 20 minutes into a flight from Iceland to Greenland when her tiny plane lost radio contact with the outside world.",2021-08-25T11:00:09+0000,Asia Pacific
1792,Five young women who are part of a famed Afghan robotics team — which had been a symbol of opportunities for women and girls in a post-Taliban Afghanistan — have arrived in Mexico as part of the first group of evacuees to land there.,https://www.nytimes.com/2021/08/25/world/asia/five-women-on-a-famed-afghan-robotics-team-arrive-in-mexico.html,Five young women who are part of a famed Afghan robotics team — which had been a symbol of opportunities for women and girls in a post-Taliban Afghanistan — have arrived in Mexico as part of the first group of evacuees to land there.,2021-08-25T11:07:28+0000,Asia Pacific
1793,One of the world’s fastest roller coasters was closed after four passengers in the past nine months reported bone fractures.,https://www.nytimes.com/2021/08/25/world/asia/japan-rollercoaster-broken-bones-injuries.html,"Looping in view of Mount Fuji, the Do-Dodonpa roller coaster in Japan has been one of the prized fixtures of the Fuji-Q Highland Park since the ride opened in 2001.",2021-08-25T13:47:53+0000,Asia Pacific
1794,"Abbas Karimi, who was born without arms, eventually made it to the U.S. and realized his dream of competing internationally.",https://www.nytimes.com/2021/08/25/world/asia/afghan-swimmer-tokyo-paralympics.html,"TOKYO — The first time Abbas Karimi jumped into a pool, the water brought fresh relief from the heat of Kabul.",2021-08-25T15:53:55+0000,Asia Pacific
1795,An Islamic State affiliate that is a sworn enemy of both the Taliban and the United States threatens a large-scale attack against the mission at the airport.,https://www.nytimes.com/2021/08/25/us/politics/isis-terrorism-afghanistan-taliban.html,"WASHINGTON — The United States has been battling the Taliban and their militant partners in Afghanistan, Al Qaeda and the Haqqani network, for 20 years.",2021-08-25T16:57:23+0000,Asia Pacific
1796,"He was once a faceless spokesman for an insurgent group. On Wednesday, Zabihullah Mujahid, a top Taliban official, held forth in the seat of government.",https://www.nytimes.com/2021/08/25/world/asia/taliban-spokesman-interview.html,"KABUL, Afghanistan — In his first sit-down interview with a Western media outlet since the Taliban took full control of Afghanistan, one of the group’s leaders on Wednesday offered a portrait of a group intent on rebuilding a country shattered by decades of war.",2021-08-25T18:16:29+0000,Asia Pacific
1797,Racing to get out of Afghanistan.,https://www.nytimes.com/2021/08/25/briefing/afghanistan-evacuations-virus-origin-studies-navalny.html,Time is the enemy for those trying to evacuate people out of Afghanistan before the Aug. 31 deadline.,2021-08-25T19:29:31+0000,Asia Pacific
1798,The resettlement of Afghan allies in the U.S. is revealing an internal divide between the party’s anti-immigrant wing and other conservatives who want to help the refugees.,https://www.nytimes.com/2021/08/25/us/politics/republicans-afghan-refugees.html,WASHINGTON — The Republican Party is united in its criticism of President Biden’s chaotic military withdrawal from Afghanistan. But the crisis has also exposed a deep internal divide between party leaders over relocating Afghan refugees at home.,2021-08-25T20:32:25+0000,Asia Pacific
1799,"A group of former mujahedeen fighters and Afghan Army commandos rallied 70 miles north of Kabul in the Panjshir Valley, the last area of Afghanistan not under Taliban control.",https://www.nytimes.com/video/world/asia/100000007939269/panjshir-valley-taliban-resistance.html,"A group of former mujahedeen fighters and Afghan Army commandos rallied 70 miles north of Kabul in the Panjshir Valley, the last area of Afghanistan not under Taliban control.",2021-08-25T21:43:33+0000,Asia Pacific
1800,"Representatives Seth Moulton and Peter Meijer said they could not get answers on the evacuation from the Biden administration, so they went to Afghanistan to see for themselves.",https://www.nytimes.com/2021/08/25/us/politics/seth-moulton-peter-meijer-kabul-afghanistan.html,"WASHINGTON — Representatives Seth Moulton, Democrat of Massachusetts, and Peter Meijer, Republican of Michigan, stunned Washington when they secretly flew to Kabul on Tuesday on an unauthorized mission to witness the evacuation of Americans and Afghans.",2021-08-25T21:57:18+0000,Asia Pacific
1801,The U.S. government has long warned of potential security threats but the latest warning cited specific gates.,https://www.nytimes.com/2021/08/25/world/asia/us-kabul-airport-threat.html,"The U.S. Embassy warned Americans to stay away from the Kabul airport and told anyone outside the perimeter to “leave immediately,” citing unnamed security threats.",2021-08-25T23:58:29+0000,Asia Pacific
1802,The State Department is frantically trying to track down U.S. citizens. Tens of thousands of Afghan allies will all but certainly be left behind.,https://www.nytimes.com/2021/08/26/world/asia/afghanistan-taliban-united-states-evacuation.html,"WASHINGTON — At least 1,500 American citizens remain in Afghanistan with just days left before the scheduled U.S. withdrawal from the country, but officials on Wednesday acknowledged the reality that tens of thousands of Afghan allies and others at high risk of Taliban reprisals would be left behind.",2021-08-26T00:07:16+0000,Asia Pacific
1803,"The current pace of evacuations is far too slow to rescue Afghans who may be eligible for special U.S. visas before Americans leave, estimates suggest.",https://www.nytimes.com/interactive/2021/08/25/world/asia/afghanistan-evacuations-estimates.html,"The current pace of evacuations is far too slow to rescue Afghans who may be eligible for special U.S. visas before Americans leave, estimates suggest.",2021-08-26T01:38:09+0000,Asia Pacific
1804,"Afghan refugees and Americans who recently made it to the Washington area are happy to be in the United States, but they fear for those left behind.",https://www.nytimes.com/2021/08/25/us/politics/afghan-refugees.html,"CHANTILLY, Va. — Thousands of Afghan refugees and Americans have arrived in the Washington region in the past few days, finding shelter and a sense of relief after shuffling from country to country and sometimes fending off violent attacks from the Taliban while fleeing Kabul.",2021-08-26T01:39:46+0000,Asia Pacific
1805,Tourism-dependent Guam has done almost everything it can to restart its economy. Its Asian neighbors may have to bounce back first.,https://www.nytimes.com/2021/08/26/world/asia/guam-economy-pandemic.html,"TAMUNING, Guam — Perched steps away from the prismatic seas off Guam’s western shore, a water sports shop sat shuttered on a recent weekend morning, its rack of neon kayaks and fleet of Jet Skis collecting fallen leaves.",2021-08-26T03:11:05+0000,Asia Pacific
1806,"Pakistan, nominally a U.S. partner in the war, was the Afghan Taliban’s main patron, and sees the Taliban’s victory as its own. But now what does it do with its prize?",https://www.nytimes.com/2021/08/26/world/asia/afghanistan-pakistan-taliban.html,"Just days after the Taliban took Kabul, their flag was flying high above a central mosque in Pakistan’s capital. It was an in-your-face gesture intended to spite the defeated Americans. But it was also a sign of the real victors in the 20-year Afghan war.",2021-08-26T07:00:16+0000,Asia Pacific
1807,"The state security ministry is recruiting from a vast pool of private-sector hackers who often have their own agendas and sometimes use their access for commercial cybercrime, experts say.",https://www.nytimes.com/2021/08/26/technology/china-hackers.html,"China’s buzzy high-tech companies don’t usually recruit Cambodian speakers, so the job ads for three well-paid positions with those language skills stood out. The ad, seeking writers of research reports, was placed by an internet security start-up in China’s tropical island-province of Hainan.",2021-08-26T09:00:18+0000,Asia Pacific
1808,"As she left Southeast Asia, the vice president also delivered a blunt message to China. The United States does not want conflict, she said, but on some issues, “we are going to speak up.”",https://www.nytimes.com/2021/08/26/world/asia/kamala-harris-vietnam-afghanistan.html,"HANOI — Vice President Kamala Harris said on Thursday that the United States would work with its allies to protect women and children in Afghanistan, as the Taliban takeover forced her to confront troubling historical parallels and diverted attention from her original mission on a five-day trip to Southeast Asia.",2021-08-26T11:50:11+0000,Asia Pacific
1809,"TOKYO — The first time Abbas Karimi jumped into a pool, the water brought fresh relief from the heat of Kabul, the Afghan capital.",https://www.nytimes.com/2021/08/26/world/asia/an-afghan-competing-in-tokyos-paralympics-finds-solace-in-swimming.html,"TOKYO — The first time Abbas Karimi jumped into a pool, the water brought fresh relief from the heat of Kabul, the Afghan capital.",2021-08-26T13:01:56+0000,Asia Pacific
1810,Many Afghans who helped U.S. forces in Afghanistan are now in danger. One spoke to us about his battle to get his family out alive as he hid in Kabul.,https://www.nytimes.com/2021/08/26/world/asia/afghanistan-interpreters-evacuation.html,"The Americans called him “Mikey,” and as an interpreter for the Special Forces he did not just bridge language gaps. He did everything from easing negotiations with local Afghans loyal to the Taliban to warning a convoy away from an ambush.",2021-08-26T17:12:51+0000,Asia Pacific
1811,The Pentagon said at least 13 U.S. service members were killed and 15 wounded in the attack near an airport gate on Thursday. Scores of Afghan civilians were killed and wounded.,https://www.nytimes.com/video/world/asia/100000007941084/kabul-afghanistan-airport-explosions-casualties.html,The Pentagon said at least 13 U.S. service members were killed and 15 wounded in the attack near an airport gate on Thursday. Scores of Afghan civilians were killed and wounded.,2021-08-26T19:03:26+0000,Asia Pacific
1812,Dozens killed in Kabul attack.,https://www.nytimes.com/2021/08/26/briefing/kabul-explosions-moderna-japan-us-open.html,The Islamic State claimed responsibility for two suicide bombings outside Hamid Karzai International Airport that killed scores of Afghan civilians and at least 12 American service members. Here are the latest updates.,2021-08-26T20:21:25+0000,Asia Pacific
1813,"Bombers struck a huge crowd outside the airport, killing at least 60 Afghan civilians in the waning days of the U.S. evacuation from Afghanistan.",https://www.nytimes.com/2021/08/26/world/asia/kabul-airport-bombing.html,"KABUL, Afghanistan — Two explosions killed dozens of people, including at least 13 U.S. troops, ripping through the crowds outside Afghanistan’s main airport on Thursday, just hours after Western governments had warned of an imminent Islamic State attack and told their people to stay away from the airport.",2021-08-26T22:02:26+0000,Asia Pacific
1814,The U.S. and its allies waged war for 20 years to try to defeat terrorists in Afghanistan. A double-suicide bombing demonstrated that they remain a threat.,https://www.nytimes.com/2021/08/26/world/asia/Afghanistan-isis-qaeda.html,"DOHA, Qatar — The nightmare that kept counterterrorism experts awake even before the Taliban returned to power is that Afghanistan would become fertile ground for terrorist groups, most notably Al Qaeda and the Islamic State.",2021-08-26T22:56:09+0000,Asia Pacific
1815,The president mourned the U.S. service members and others killed and addressed those responsible: “We will hunt you down and make you pay.”,https://www.nytimes.com/2021/08/26/us/politics/biden-afghanistan-speech-transcript.html,"The following is a transcript of President Biden’s remarks on Thursday about an attack at the Kabul, Afghanistan, airport that killed scores of people, including at least 12 U.S. service members.",2021-08-26T22:56:17+0000,Asia Pacific
1816,Images taken hours before the attacks show the desperate and crowded conditions that made the Abbey Gate a vulnerable target.,https://www.nytimes.com/interactive/2021/08/26/world/asia/kabul-airport-map-explosions.html,Images taken hours before the attacks show the desperate and crowded conditions that made the Abbey Gate a vulnerable target.,2021-08-26T22:59:41+0000,Asia Pacific
1817,"The president said the evacuation of U.S. citizens and allies from Afghanistan would continue, even after an attack that killed at least 13 American troops and dozens of civilians.",https://www.nytimes.com/2021/08/26/us/politics/biden-afghanistan-attack.html,WASHINGTON — It was exactly what President Biden feared most.,2021-08-27T00:33:29+0000,Asia Pacific
1818,The president of the Philippines says he’ll run for the vice presidency next year. Critics see a plot to avoid prosecution for the killings in his drug war.,https://www.nytimes.com/2021/08/27/world/asia/philippines-duterte-vice-president-elections.html,"MANILA — Rodrigo Duterte has dominated politics in the Philippines since becoming president five years ago, with an antidrug crusade blamed for thousands of extrajudicial killings and a pressure campaign against opposition leaders and the news media.",2021-08-27T07:23:10+0000,Asia Pacific
1819,"Founded in 2015, the Afghan branch of the Islamic State counts both U.S. forces and the Taliban as its foes.",https://www.nytimes.com/2021/08/27/world/asia/who-isis-k-afghanistan.html,A devastating suicide bombing attack at Kabul’s airport on Aug. 26 killed about 170 civilians and 13 U.S. troops.,2021-08-27T08:46:20+0000,Asia Pacific
1820,The spy agency had plans to de-emphasize counterterrorism operations to focus on rising global powers. History got in the way.,https://www.nytimes.com/2021/08/27/us/politics/cia-afghanistan.html,"WASHINGTON — As the Afghanistan war wound down, the C.I.A. had expected to gradually shift its primary focus away from counterterrorism — a mission that transformed the agency over two decades into a paramilitary organization focused on manhunts and killing — toward traditional spycraft against powers like China and Russia.",2021-08-27T09:00:25+0000,Asia Pacific
1821,"The reported toll of the bombing outside Kabul’s airport rose sharply on Friday, with local health officials saying that as many as 170 people were killed and at least 200 were wounded. Yet less than a day after the attack, crowds on Friday sought once again to reach the airport, their desperation to flee the Taliban blending with grief at the enormous scale of the violence.",https://www.nytimes.com/2021/08/27/world/asia/after-one-of-the-deadliest-attacks-in-20-years-of-war-many-people-are-still-trying-to-reach-the-airport.html,"The reported toll of the bombing outside Kabul’s airport rose sharply on Friday, with local health officials saying that as many as 170 people were killed and at least 200 were wounded. Yet less than a day after the attack, crowds on Friday sought once again to reach the airport, their desperation to flee the Taliban blending with grief at the enormous scale of the violence.",2021-08-27T09:00:27+0000,Asia Pacific
1822,"A new generation of detectors let scientists identify a dozen large episodes of bioluminescence, one a hundred times larger than Manhattan — and that’s the smallest.",https://www.nytimes.com/2021/08/27/science/ocean-bioluminescent-satellite.html,The ocean has always glowed.,2021-08-27T09:00:27+0000,Asia Pacific
1823,A U.S. military commander said the baby was one of three born to women who have boarded evacuation flights out of Afghanistan.,https://www.nytimes.com/2021/08/27/world/asia/baby-reach-evacuation-aircraft.html,"The Afghan parents of a baby born on a C-17 aircraft evacuating passengers to Germany named their daughter after the aircraft’s call sign, a senior U.S. general said this week.",2021-08-27T09:23:26+0000,Asia Pacific
