,title,url,lead_par,date,region
332, "Ukraine: Russian military convoy slows within 15 miles of Kyiv", https://www.upi.com/Top_News/World-News/2022/03/01/Ukraine-Russian-convoy-Putin-Zelensky-Kyiv/5391646138507/, "March 1 (UPI) -- A 40-mile-long convoy of Russian military vehicles slowed as it neared Ukraine's capital of Kyiv on Tuesday, U.S. military officials said.", March 1 2022, Ukraine
333, "Russia has remade military into modern, efficient and deadly fighting machine", https://www.upi.com/Voices/2022/03/01/Russian-military-modern-fighting-machine-Ukraine/7861646139294/, "March 1 (UPI) -- Russian President Vladimir Putin has described his country's invasion of Ukraine as a "special military operation." But from the start, this has not been a narrow, limited military campaign.", March 1 2022, Ukraine
334, "Shadowy hackers group Anonymous declares cyberwar on Russia for Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/01/russia-ukraine-anonymous-hackers-cyberwar/2341646134778/, "March 1 (UPI) -- The shadowy global hacking group called "Anonymous" has declared a cyber war against Russia for invading Ukraine and targeting civilian populations across the Eastern European nation.", March 1 2022, Ukraine
335, "Watch live: Ukraine, COVID-19 among crises facing Biden for 1st State of the Union", https://www.upi.com/Top_News/US/2022/03/01/joe-biden-state-of-the-union-address-ukraine-covid-watch/7341646004130/, "March 1 (UPI) -- President Joe Biden is set to deliver his first State of the Union address on Tuesday night, perhaps facing more concurrent crises in his inaugural speech than any other president in modern history.", March 1 2022, Ukraine
336, "Former U.S. defense officials visit Taiwan amid China concerns", https://www.upi.com/Top_News/World-News/2022/03/01/taiwan-Mike-Mullen-Tsai-Ing-wen-defense-officials-visit-Taipei/9771646121465/, "March 1 (UPI) -- A delegation of former United States defense officials arrived in Taiwan on Tuesday afternoon in an unofficial visit seen as a show of support amid the growing threat from China against the democratic island.", March 1 2022, Ukraine
337, "World Taekwondo revokes Putin's black belt over Ukraine attack", https://www.upi.com/Sports_News/2022/03/01/World-Taekwondo/8961646122291/, "March 1 (UPI) -- The governing body for the sport of taekwondo has revoked Russian President Vladimir Putin's black belt over his country's invasion of Ukraine.", March 1 2022, Ukraine
338, "EU countries, NATO members say they won't send fighter planes to Ukraine", https://www.upi.com/Top_News/World-News/2022/03/01/Ukraine-Canada-Australia-Ukraine-weapons/6101646113975/, "March 1 (UPI) -- Members of NATO and the European Union will not be sending fighter jets to Ukraine, they said Tuesday.", March 1 2022, Ukraine
339, "EU sanctions Putin oligarchs, spokesman over Russia's invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/01/belgium-European-Union-sanctions-Russian-oligarhcs/2771646109114/, "Feb. 28 (UPI) -- The European Union on Monday sanctioned more than two dozens people, including Russian oligarchs close to President Vladimir Putin, in retaliation over Moscow's invasion of Ukraine.", March 1 2022, Ukraine
340, "Ukraine ambassador tells U.S. Congress forces need more weapons, aid", https://www.upi.com/Top_News/US/2022/02/28/Ukraine-ambassador-tells-US-Congress-forces-need-more-weapons-aid/2971646101659/, "Feb. 28 (UPI) -- Ukrainian ambassador to the United States Oksana Markarova told House and Senate lawmakers that Ukrainian forces need more weapons and aid to combat invading Russian forces.", Feb. 28 2022, Ukraine
341, "U.N. imposes arms embargo on Houthis, labels group as terrorists", https://www.upi.com/Top_News/World-News/2022/02/28/yemen-United-Nations-Houthis-arms-embargo/1391646102510/, "Feb. 28 (UPI) -- The United Nations Security Council on Monday imposed an arms embargo on Yemen's Iran-backed Houthis as several ambassadors voiced concern over the possible consequences by characterizing the rebels as a terrorist group.", Feb. 28 2022, Ukraine
342, "FIFA suspends Russia from World Cup; NHL condemns invasion of Ukraine", https://www.upi.com/Sports_News/Soccer/2022/02/28/FIFA-boots-Russia-World-Cup-NHL-condemnation/1391646091589/, "Feb. 28 (UPI) -- FIFA has booted Russia out of the 2022 World Cup in Qatar in response to last week's Russian invasion of Ukraine.", Feb. 28 2022, Ukraine
343, "Ukraine receives SpaceX Starlink terminals amid Internet disruption", https://www.upi.com/Top_News/World-News/2022/02/28/Ukraine-receives-SpaceX-Starlink-terminals-internet-disruption/6441646086705/, "Feb. 28 (UPI) -- Ukraine's vice prime minister, Mykhailo Fedorov, tweeted Monday that the nation had received a shipment of Starlink user terminals amid Internet outages as Russia invades.", Feb. 28 2022, Ukraine
344, "Int'l Criminal Court launches probe of possible war crimes in Ukraine", https://www.upi.com/Top_News/World-News/2022/02/28/netherlands-Criminal-Court-probe-war-crimes-Ukraine/8661646085301/, "Feb. 28 (UPI) -- The International Criminal Court in The Hague announced Monday it is opening an investigation of possible war crimes committed in Ukraine from 2014 through Russia's ongoing invasion of the country.", Feb. 28 2022, Ukraine
345, "Dow falls 166 points amid Ukraine conflict; markets on pace for 4% loss in February", https://www.upi.com/Top_News/US/2022/02/28/Dow-falls-166-Ukraine-conflict-markets-pace-4-loss-February/3781646082136/, "Feb. 28 (UPI) -- The Dow Jones Industrial Average fell 166 points on Monday as Russia's invasion of Ukraine weighed on investors.", Feb. 28 2022, Ukraine
346, "Airbnb to provide free temporary housing for Ukrainian refugees", https://www.upi.com/Top_News/World-News/2022/02/28/airbnb-provide-free-temporary-housing-ukraine-refugees/8631646079889/, "Feb. 28 (UPI) -- American vacation rental company Airbnb said Monday it would provide free temporary housing to as many as 100,000 refugees leaving Ukraine.", Feb. 28 2022, Ukraine
347, "'Dancing with the Stars' pro Maks Chmerkovskiy to head out of Ukraine", https://www.upi.com/Entertainment_News/2022/02/28/ukraine-maks-chmerkovskiy/1751646069338/, "Feb. 28 (UPI) -- "Dancing with the Stars" pro Maks Chmerkovskiy, who was in Kyiv when the Russian invasion began, said Monday he will start to make his way out of Ukraine.", Feb. 28 2022, Ukraine
348, "Treasury Department sanctions Central Bank of Russia, others", https://www.upi.com/Top_News/World-News/2022/02/28/Treasury-Department-sanctions-Russia-Central-Bank-Investment-Fund/5531646068903/, "Feb. 28 (UPI) -- The Treasury Department sanctioned Russia's Central Bank on Monday along with its Direct Investment Fund, cutting off the institution from the U.S. dollar.", Feb. 28 2022, Ukraine
349, "Famously neutral Switzerland imposes sanctions against Russia in rare intervention", https://www.upi.com/Top_News/World-News/2022/02/28/switzerland-sanctions-russia-invasion-ukraine/4111646065707/, "Feb. 28 (UPI) -- Switzerland, a country that's well-known for remaining neutral during conflicts, said on Monday that it also will impose economic sanctions against Russia for invading Ukraine.", Feb. 28 2022, Ukraine
350, "Russia changes focus of Ukraine war to 'liberation of Donbas'", https://www.upi.com/Top_News/World-News/2022/03/25/russia-changes-focus-ukraine-war-liberation-donbas/6461648246250/, "March 25 (UPI) -- The Russian Defense Ministry on Friday appeared to change the focus of the war in Ukraine to the "liberation of Donbas."", March 25 2022, Russia
351, "S&P 500, Dow make gains for second week as U.S. stocks end mixed", https://www.upi.com/Top_News/US/2022/03/25/stocks-make-gains-second-week-tumultous-trading/6761648242430/, "March 25 (UPI) -- The S&P 500 and Dow Jones Industrial Average stock indexes made gains for the second consecutive week after a tumultuous day of trading as President Joe Biden continued his visit to Europe to discuss the war in Ukraine.", March 25 2022, Russia
352, "Spotify suspends streaming in Russia over Kremlin media censorship", https://www.upi.com/Top_News/World-News/2022/03/25/spotify-suspends-streaming-Russian-media-censorship/1271648237263/, "March 25 (UPI) -- Spotify is suspending services in Russia due to the new Russian law restricting media coverage of the Ukraine war.", March 25 2022, Russia
353, "Finland ends last direct European Union train service with Russia", https://www.upi.com/Top_News/World-News/2022/03/25/Finland-Russia-train-service-ends-Helsinki-St-Petersburg/8771648217992/, "March 25 (UPI) -- The Finland-based train operator VR said Friday it will end its service between Helsinki and St. Petersburg, Russia, because of European Union sanctions.", March 25 2022, Russia
354, "'90 Day Fiance' alum Jorge Nava celebrates baby boy's birth", https://www.upi.com/Entertainment_News/2022/03/25/Jorge-Nava-welcomes-second-child-son-90-Day-Fiance/8001648214215/, "March 25 (UPI) -- "90 Day Fiancé" Season 4 star Jorge Nava welcomed his second child, a son, with his girlfriend, Rhoda Blua.", March 25 2022, Russia
355, "Life Is Good favored in Dubai Cup, Epicenter in LA Derby in weekend horse racing", https://www.upi.com/Sports_News/2022/03/25/horse-racing-Dubai-Cup-Hot-Rod-Charlie/9181648178994/, "March 25 (UPI) -- A stellar Dubai World Cup and Kentucky Derby prep doings from Japan to Dubai share top billing this weekend in horse racing.", March 25 2022, Russia
356, "Google: North Korean hackers targeted U.S. media, IT, crypto firms", https://www.upi.com/Top_News/World-News/2022/03/25/Google-hackers-cyber-crime-attack-malware/1151648211067/, "March 25 (UPI) -- Google has detected multiple attacks by North Korean government-backed hackers against U.S.-based organizations in the news media, IT, fintech and cryptocurrency industries, the company's cybersecurity unit said.", March 25 2022, Russia
357, "BBC World Service relaunches shortwave service to Ukraine", https://www.upi.com/Voices/2022/03/25/Bshortwave-radio-Ukraine/7321648209120/, "March 25 (UPI) -- The BBC World Service is restarting four-hour daily shortwave transmissions in English to Ukraine after Russian forces began to deliberately target Ukrainian communications equipment, including the Kyiv television tower.", March 25 2022, Russia
358, "U.S., EU strike deal to cut Russian fuel dependency; Biden visits troops in Poland", https://www.upi.com/Top_News/World-News/2022/03/25/poland-Joe-Biden-Andrzej-Duda-europe/9971648197432/, "March 25 (UPI) -- The United States and the European Union announced a new agreement Friday aimed at reducing Europe's dependency on Russian fossil fuels over the war in Ukraine.", March 25 2022, Russia
359, "North Korea confirms launch of Hwasong-17, its largest-ever ICBM", https://www.upi.com/Top_News/World-News/2022/03/25/Hwasong-17-Kim-Jong-Un-ICBM-launch-TEL-largest-missile/7181648186227/, "SEOUL, March 25 (UPI) -- North Korea confirmed the first-ever launch of its Hwasong-17 intercontinental ballistic missile on Friday, with state media saying the test was conducted in preparation for a "long-standing confrontation with the U.S."", March 25 2022, Russia
360, "U.S. imposes sanctions targeting North Korea's missile program", https://www.upi.com/Top_News/US/2022/03/25/Russia-North-Korea-sanctions/1901648186147/, "March 25 (UPI) -- The Biden administration has imposed sanctions against two Russian companies, a North Korean entity and two people, one from each nation, over aiding Pyongyang's missile program.", March 25 2022, Russia
361, "U.N. General Assembly demands protection for Ukrainians, chastises Russia over war", https://www.upi.com/Top_News/World-News/2022/03/25/Ukraine-united-nations-resolution-ukraine-russia/3011648179991/, "March 24 (UPI) -- A large majority of the United Nations General Assembly's 193 member states voted in favor of demanding full protection for civilians and humanitarian access in Ukraine while chastising Russia.", March 25 2022, Russia
362, "Ukraine's Snake Island guards freed in prisoner exchange with Russia", https://www.upi.com/Top_News/World-News/2022/03/24/ukraine-honors-border-guards-with-stamp/4551648156958/, "March 24 (UPI) -- Ukraine conducted a prisoner swap with Russia which freed 10 border guards captured while defending a small island in the Black Sea, Ukrainian Deputy Prime Minister Iryna Vereshchuk said Thursday.", March 24 2022, Russia
363, "Dow bounces back 349 points as up and down market week continues", https://www.upi.com/Top_News/US/2022/03/24/Dow-bounces-back-349-points-up-down-market-week-continues/5501648153914/, "March 24 (UPI) -- The Dow Jones Industrial Average gained 349 points on Thursday as markets alternated between losses and gains each day this week.", March 24 2022, Russia
364, "NATO extends Jens Stoltenberg's term as secretary-general another year", https://www.upi.com/Top_News/World-News/2022/03/24/belgium-NATO-Secretary-General-Jens-Stoltenberg-term/9221648152403/, "March 24 (UPI) -- North Atlantic Treaty Organization member states agreed Thursday to extend Secretary-General Jens Stoltenberg's term another year amid the Russian invasion of Ukraine.", March 24 2022, Russia
365, "Ukraine war could bring loss of aid, worsen food scarcity in Lebanon", https://www.upi.com/Top_News/World-News/2022/03/24/lebanon-Lebanon-wheat-import-Ukraine-food-scarce/7721648151533/, "BEIRUT, Lebanon, March 24 (UPI) -- The Russian war in Ukraine has brought fears that food will become more scarce and life-saving humanitarian assistance could disappear from cash-strapped Lebanon, whose population is sinking deeper into poverty.", March 24 2022, Russia
366, "Donald Trump sues Hillary Clinton, DNC alleging false Russian collusion claims", https://www.upi.com/Top_News/US/2022/03/24/donald-trump-hillary-clinton-dnc-civil-suit-alleging-conspiracy/2071648149086/, "March 24 (UPI) -- Former U.S. President Donald Trump Thursday filed a civil suit against former Secretary of State Hillary Clinton, the Democratic National Committee and others, alleging a conspiracy against him in 2016.", March 24 2022, Russia
367, "Ukraine leader Volodymyr Zelensky calls for global protests to reject Russian war", https://www.upi.com/Top_News/World-News/2022/03/24/ukraine-volodymyr-zelensky-russia-war-protests/1791648126686/, "March 24 (UPI) -- Ukrainian President Volodymyr Zelensky called for worldwide protests on Thursday that condemn Russia for its invasion into Ukraine, and for killing civilians and children over the past month.", March 24 2022, Russia
368, "Russia restricts Google News, alleges false Ukraine war news", https://www.upi.com/Top_News/World-News/2022/03/24/restricts-google-news-ukraine-war/3471648127098/, "March 24 (UPI) -- Russia's media regulator has restricted access to Google News, alleging it is conveying "false" news about Russia's Ukraine invasion.", March 24 2022, Russia
369, "Biden: NATO 'would respond' if Russia uses chemical weapons in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/24/belgium-Biden-Europe-trip-NATO-summit/9321648110219/, "March 24 (UPI) -- U.S. President Joe Biden said Thursday that NATO would respond if Russia used chemical weapons in its invasion of Ukraine after attending a summit held by the alliance in Brussels.", March 24 2022, Russia
370, "EU announces aid for refugees, companies, economies affected by Ukraine war", https://www.upi.com/Top_News/World-News/2022/03/24/Belgium-EU-Ukraine-measures-refguees-sanctions/7531648093631/, "March 23 (UPI) -- The European Union announced a slew of Ukraine-related measures, aimed at bolstering not only the besieged nation's military but also the capacity of neighboring countries to accept refugees.", March 24 2022, Russia
371, "Nestlé to discontinue production of non-essential items in Russia", https://www.upi.com/Top_News/World-News/2022/03/23/Nestle-halting-production-nonessential-items/5531648072206/, "March 23 (UPI) -- Nestlé will discontinue the production and sale of all non-essential products in Russia, the food giant announced Wednesday, halting operations for brands in the country including Nesquik and Kit Kat.", March 23 2022, Russia
372, "Authorities pull former Trump aide Paul Manafort off plane over passport", https://www.upi.com/Top_News/US/2022/03/23/Paul-Manafort-passport-Dubai/6431648057489/, "March 23 (UPI) -- Paul Manafort, a one-time aide to former President Donald Trump, was removed from a flight in Florida earlier this week because he had a revoked passport, authorities said Wednesday.", March 23 2022, Russia
373, "U.S. State Department: Russia has committed war crimes in Ukraine", https://www.upi.com/Top_News/US/2022/03/23/russian-war-crimes-ukraine-antony-blinken/3591648064397/, "March 23 (UPI) -- U.S. Secretary of State Antony Blinken said Wednesday that the U.S. government "assesses that members of Russia's armed forces have committed war crimes in Ukraine."", March 23 2022, Russia
374, "Former U.S. Secretary of State Madeleine Albright dead at 84", https://www.upi.com/Top_News/US/2022/03/23/Madeline-Albright-dead-first-woman-secretary-of-state/9011648062471/, "March 23 (UPI) -- Madeleine Albright, the first woman to serve as U.S. secretary of state, has died of cancer, her family said in a statement. She was 84.", March 23 2022, Russia
375, "Senior adviser to Russian President Putin resigns in wake of Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/23/Anatoly-Chubais-resigns-senior-Putin-envoy/4321648057805/, "March 23 (UPI) -- Russian climate envoy Anatoly Chubais has resigned, the Kremlin confirmed Wednesday, marking the first senior adviser to President Vladimir Putin to leave his post since the invasion of Ukraine.", March 23 2022, Russia
376, "Chef Jose Andres plans paella dinner for Axiom space voyage in April", https://www.upi.com/Science_News/2022/03/23/chef-Jose-Andres-Ukraine-space/8471648050590/, "March 23 (UPI) -- Meals are set to get more exciting at the International Space Station next month as celebrity chef Jose Andres and his company ThinkFoodGroup will send two dinners to space, as a multinational crew launches to the ISS.", March 23 2022, Russia
377, "Ukraine says Russia's agreed to open more escape corridors; Poland expels Russian diplomats", https://www.upi.com/Top_News/World-News/2022/03/23/ukraine-russia-war-mariupol-humanitarian-corridors/1111648032964/, "March 23 (UPI) -- Ukraine agreed on Wednesday to a new deal with Russia to open several humanitarian corridors that can be used to evacuate refugees, officials said as Russia kept up attacks across the country.", March 23 2022, Russia
378, "Biden lands in Belgium for NATO summit on Russian war in Ukraine, will also visit Poland", https://www.upi.com/Top_News/US/2022/03/23/joe-biden-visit-belgium-poland-russia-war-ukraine/4561647999044/, "March 23 (UPI) -- President Joe Biden departed for Europe on Wednesday, where he is first set to hold talks with NATO allies in Belgium over Russia's ongoing war in Ukraine.", March 23 2022, Russia
379, "Below the radar: failing democracies, Pakistani turmoil and spread of nukes", https://www.upi.com/Voices/2022/03/23/Harlan-Ullman-Ukraine-Russia-under-the-radar/2251647873684/, "American transfixion on Ukraine does not mean other events are on hold and other forces are not at work globally.", March 23 2022, Russia
380, "First Ukrainian children with cancer arrive in U.S. for treatment", https://www.upi.com/Top_News/US/2022/03/23/Ukrainian-children-cancer-patients-arrive/8621648014614/, "March 23 (UPI) -- Memphis' St. Jude Children's Research Hospital receives four Ukrainian children with cancer, the first to arrive from the war in the United States.", March 23 2022, Russia
381, "Ukrainian President Volodymyr Zelensky invites Pope Francis to visit Kyiv", https://www.upi.com/Top_News/World-News/2022/03/22/ukraine-president-zelensky-speaks-with-pope-italian-PM-endorses-EU-bid/7721647979979/, "March 22 (UPI) -- Ukrainian President Volodymyr Zelensky spoke Tuesday with Pope Francis, who offered to mediate with Russia to help end the invasion, as Italy's prime minister voiced support of Ukraine's bid to join the European Union.", March 22 2022, Russia
382, "Biden to announce new Russian sanctions in Brussels, national security adviser says", https://www.upi.com/Top_News/US/2022/03/22/Biden-Russia-sanctions/8631647976706/, "March 22 (UPI) -- President Joe Biden is expected to announce new sanctions on Russia in response to its invasion of Ukraine when he travels to Brussels this week, a White House official said Tuesday.", March 22 2022, Russia
383, "AAA: Avereage gasoline prices drop, but increase fears not over", https://www.upi.com/Top_News/US/2022/03/22/gasoline-prices-AAA-Gas-Buddy/6131647969724/, "March 22 (UPI) -- Average gasoline prices have dropped over the past 10 days after reaching a record-high $4.33 on March 11, giving motorists some hope as the Spring Break and warmer months arrive, according to a new report by AAA.", March 22 2022, Russia
384, "Kremlin critic Alexei Navalny given 9 more years in prison, lawyers arrested", https://www.upi.com/Top_News/World-News/2022/03/22/alexei-navalny-sentence-prison-fraud/1281647957155/, "March 22 (UPI) -- A Russian court on Tuesday sentenced opposition leader and high-profile Kremlin critic Alexei Navalny to nine more years in prison on charges of fraud and contempt of court that critics say are intended to quash dissent.", March 22 2022, Russia
385, "LG Electronics suspends shipments to Russia", https://www.upi.com/Top_News/World-News/2022/03/22/LG-Electronics-suspsends-shipments-Russia/8351647953593/, "SEOUL, March 22 (UPI) -- South Korea's LG Electronics has joined several other South Korean companies that stopped shipping their products to Russia in light of its recent invasion of Ukraine.", March 22 2022, Russia
386, "Japan protests Russia's withdrawal from World War II peace talks over disputed islands", https://www.upi.com/Top_News/World-News/2022/03/22/japan-Russia-Kuril-Islands-peace-treaty-protest/2991647947833/, "SEOUL, March 22 (UPI) -- Japanese officials on Tuesday called Russia's decision to drop out of peace talks over islands that have been in dispute since World War II "unacceptable" and issued a complaint to the Russian ambassador to Japan.", March 22 2022, Russia
387, "Ukraine forces say they've retaken key Kyiv suburb; Biden warns of chemical weapons", https://www.upi.com/Top_News/World-News/2022/03/22/ukraine-russia-war-makariv-kyiv-chemical-weapons/3671647946537/, "March 22 (UPI) -- Ukrainian forces have retaken control of a key suburb of Kyiv and expelled Russian troops, officials said Tuesday, preventing them from encircling the capital that Moscow has been trying to capture for nearly a month.", March 22 2022, Russia
388, "EU approves security plan with rapid response force", https://www.upi.com/Top_News/World-News/2022/03/22/belgium-European-Union-approves-bolstered-security-policy/2751647935197/, "March 22 (UPI) -- As Russia wages war in Europe, lawmakers of the European Union approved an ambitious plan to bolster the bloc's security and defense policy that includes establishing a rapid troop deployment capability.", March 22 2022, Russia
389, "Biden says Russia has used hypersonic missile in Ukraine, Putin's 'back against the wall'", https://www.upi.com/Top_News/US/2022/03/22/Biden-says-Russia-used-hypersonic-missile-Ukraine/6091647920364/, "March 21 (UPI) -- President Joe Biden says Russia has used hypersonic missiles in its war against Ukraine after Russian forces were slowed by stiff Ukrainian resistance.", March 22 2022, Russia
390, "Russia kills 96-year-old survivor of 4 Nazi concentration camps", https://www.upi.com/Top_News/World-News/2022/03/21/ukraine-Russia-kills-Nazi-concentration-camp-survivor/1301647915141/, "March 21 (UPI) -- A 96-year-old who survived four Nazi concentration camps was killed late last week in Russian shelling of his home in the besieged southwestern Ukrainian city of Kharkiv, authorities and officials confirmed Monday.", March 21 2022, Russia
391, "Nations brace for wheat shortages due to war in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/21/Ukraine-nations-brace-wheat-shortages-due-war-Ukraine/9201647897753/, "March 21 (UPI) -- The International Rescue Committee warned Monday that shortages of wheat due to the war in Ukraine, one of the world's largest exporters, will "drastically worsen" hunger levels.", March 21 2022, Russia
392, "White House warns Russia's exploring cyberattacks on critical U.S. businesses", https://www.upi.com/Top_News/US/2022/03/21/Biden-Russia-cyberattacks-critical-businesses/4741647895942/, "March 21 (UPI) -- The Biden administration warned Monday that Russia is mulling plans to launch cyberattacks against U.S. businesses and urged those operating critical infrastructure to beef up their defenses.", March 21 2022, Russia
393, "Facebook, Instagram banned in Russia under 'extremism' law", https://www.upi.com/Top_News/World-News/2022/03/21/facebook-instagram-banned-russia-extremism-law/5511647883254/, "March 21 (UPI) -- Facebook and Instagram have now been completely banned in Russia under the country's "extremism" law just weeks after Russia blocked access to Meta's social media platforms.", March 21 2022, Russia
394, "Kamala Harris tours Louisiana library, promotes Internet access program", https://www.upi.com/Top_News/US/2022/03/21/kamala-harris-louisiana-trip-broadband-internet/9501647869540/, "March 21 (UPI) -- Vice President Kamala Harris traveled to Louisiana Monday to promote efforts by President Joe Biden's administration to provide high-speed broadband Internet to rural and low-income American communities.", March 21 2022, Russia
395, "West owes Ukraine much more than arms and admiration", https://www.upi.com/Voices/2022/03/21/ukraine-Ukraine-West-Russia-Volodymyr-Zelensky/8141647864416/, "March 21 (UPI) -- The real trigger for the West's momentum has been the resistance of Ukraine's people, its armed forces and its president.", March 21 2022, Russia
396, "Biden to visit Poland to discuss Russia's invasion of Ukraine", https://www.upi.com/Top_News/US/2022/03/21/Biden-visit-Poland/9711647850474/, "March 21 (UPI) -- U.S. President Joe Biden will travel to Poland on Friday to speak with President Andrzej Duda, as Warsaw and Washington have differed on their approaches to Russia's invasion of Ukraine.", March 21 2022, Russia
397, "Ukraine rejects Russia's demand to surrender besieged port city", https://www.upi.com/Top_News/World-News/2022/03/21/ukraine-rejects-Russian-demand-surrender-Mariupol/9091647844259/, "March 21 (UPI) -- Ukraine has rejected Russia's demand to surrender the besieged city of Mariupol in exchange for humanitarian corridors, saying the Kremlin was holding its citizens hostage.", March 21 2022, Russia
398, "The Almanac", https://www.upi.com/Top_News/2022/03/21/UPI-Almanac-for-Monday-March-21-2022/8221647787432/, "On March 21, 1999, Bertrand Piccard and Brian Jones landed near Cairo after becoming the first people to circle the globe by balloon.", March 21 2022, Russia
399, "On This Day: Piccard, Jones are 1st to circle globe by balloon", https://www.upi.com/Top_News/2022/03/21/On-This-Day-Piccard-Jones-are-1st-to-circle-globe-by-balloon/3341647787429/, "March 21 (UPI) -- On March 21, 1999, Bertrand Piccard and Brian Jones landed near Cairo after becoming the first people to circle the globe by balloon.", March 21 2022, Russia
400, "Crowds protest in Ukraine and Poland as Russia arrests more demonstrators", https://www.upi.com/Top_News/World-News/2022/03/20/ukraine-crowds-protest-ukraine-poland-russia-continues-arrest-demonstrators/2941647800920/, "March 20 (UPI) -- Crowds gathered in Ukraine to protest the detention of the deputy mayor of Enerhodar while protesters blocked traffic at the Poland-Belarus border and Russia continued to arrest demonstrators against the invasion.", March 20 2022, Russia
401, "Italy, France COVID-19 cases surge amid new sub-variant", https://www.upi.com/Top_News/World-News/2022/03/20/world-cornavirus-italyfrance-cases-surge/5061647782917/, "March 20 (UPI) -- COVID-19 cases increased only 4% worldwide in the past week but some nations in Europe, including Italy with a 43% rise and France at 36%, have experienced surges.", March 20 2022, Russia
402, "Chemical weapons would violate international law, NATO boss warns Russia", https://www.upi.com/Top_News/World-News/2022/03/20/ukraine-nato-boss-warns-russia-chemical-weapons-violate-international-law/7921647797224/, "March 20 (UPI) -- NATO Secretary-General Jens Stoltenberg on Sunday warned Russia that the use of chemical weapons in Ukraine would violate international law.", March 20 2022, Russia
403, "Zelensky urges Russia to negotiate peace to avoid 'a third World War'", https://www.upi.com/Top_News/World-News/2022/03/20/ukraine-zelensky-urges-russia-negotiate-peace-avoid-third-world-war/6191647786682/, "March 20 (UPI) -- Ukrainian President Volodymyr Zelensky urged Russian President Vladimir Putin on Sunday to negotiate a peaceful end to the invasion ito avoid "a third World War."", March 20 2022, Russia
404, "Pope Francis calls Russian invasion of Ukraine 'senseless massacre'", https://www.upi.com/Top_News/World-News/2022/03/20/vatican-city-pope-francis-calls-russian-invasion-ukraine-senseless-massacre/6341647788635/, "March 20 (UPI) -- Pope Francis on Sunday escalated his condemnation of Russia while calling the invasion of Ukraine a "senseless massacre" in an address to visitors at St. Peter's Square.", March 20 2022, Russia
405, "Russian forces bomb 400 civilians sheltering in Ukraine school", https://www.upi.com/Top_News/World-News/2022/03/20/ukraine-russian-forces-bomb-civilians-drama-school-humanitarian-corridors-save-thousands/9621647783579/, "March 20 (UPI) -- Russian forces bombed a drama school in the besieged city of Mariupol where about 400 civilians had been sheltering from the fighting, Ukrainian officials said.", March 20 2022, Russia
406, "Russia dismisses controversy over flight suits colored like Ukrainian flag", https://www.upi.com/Top_News/World-News/2022/03/19/russian-space-agency-roscosmos-dismisses-flightsuit-color-controversy-ukraine/6501647737391/, "March 19 (UPI) -- The Russian space agency Roscosmos fought back against reports that three Russian cosmonauts who wore yellow suits trimmed with blue while boarding the International Space Station on Friday did so in support of Ukraine.", March 19 2022, Russia
407, "Mariupol residents being forcibly taken to Russia, city council reports", https://www.upi.com/Top_News/World-News/2022/03/19/Ukraine-Mariupol-residents-relocated-Russia/7751647735423/, "March 19 (UPI) -- Residents of Mariupol, Ukraine, are being forcibly relocated to Russian territory against their will, according to a statement Saturday from the Mariupol City Council.", March 19 2022, Russia
408, "Zelensky tells Moscow it's time to negotiate peace", https://www.upi.com/Top_News/World-News/2022/03/19/ukraine-zelensky-tells-moscow-time-negotiate-peace/6881647695316/, "March 19 (UPI) -- Ukrainian President Volodymyr Zelensky told Moscow in a Saturday video message that it's time to negotiate peace.", March 19 2022, Russia
409, "At least 847 Ukrainian civilians killed since start of Russian invasion, U.N. says", https://www.upi.com/Top_News/World-News/2022/03/19/ukraine-Russian-miltary-strike-barracks-dozens-troops-die/7121647691225/, "March 19 (UPI) -- The Russian invasion of Ukraine has killed at least 847 civilians since the war began and dozens of Ukrainian troops, the United Nations and local officials said Saturday.", March 19 2022, Russia
410, "Putin gives speech marking anniversary of Crimea annexation", https://www.upi.com/Top_News/World-News/2022/03/18/putin-gives-speech-anniversary-crimea-annexation/3221647652345/, "March 18 (UPI) -- President Vladimir Putin gave a speech Friday marking the anniversary of the Russian annexation of Crimea in March 2014 during a rally in a stadium in Moscow.", March 18 2022, Russia
411, "Stocks end week with biggest gains since 2020", https://www.upi.com/Top_News/US/2022/03/18/stocks-end-week-biggest-gains-since-2020/1721647638118/, "March 18 (UPI) -- The three major stock market indexes in the United States ended the week Friday with the biggest gains since November 2020.", March 18 2022, Russia
412, "SpaceX delays late night Starlink launch for weather", https://www.upi.com/Science_News/2022/03/18/SpaceX-Starlink-Florida-launch/1631647632222/, "ORLANDO, Fla., March 18 (UPI) -- Elon Musk's SpaceX plans to launch 53 Starlink satellites from Florida late on Friday night, days after the company marked its 20th anniversary.", March 18 2022, Russia
413, "Russia threatens response after four countries expel 20 diplomats", https://www.upi.com/Top_News/World-News/2022/03/18/Bulgaria-Latvia-estonia-Lithuania-Lavrov-Ukraine/9591647615579/, "March 18 (UPI) -- Four European countries have expelled a total of 20 Russian diplomats in a coordinated move that triggered a threat from the Russian foreign ministry.", March 18 2022, Russia
